FECHA,VENTANILLA,EHIDRO,ETERMO,ESOLAR,EEOLICO,ETOTAL,EPASADA,EREGULACION,EGNCAMISEA ,EGNMALACAS,EGNAGUAYTIA,EGNLAISLA,ECARBÓN ,EDIESEL,ER500,ER6,EBAGAZO,EBIOGAS,ESOLAR,EEOLICO,EVENTANILLATG3,EVENTANILLATG4,VENTANILLATV,DEMNORTE,DEMCENTRO ,DEMSUR,PRESIONVENTA,TEMPVENTA,DISPGNVENTA
43912.375,180.93693,3406.95293,220.03693,207.66901,25.2,3859.85887,844.11158,2562.84135,180.93693,0,0,0,0,0,0,0,30.7,8.4,207.66901,25.2,0,120.8561,60.08083,651.46,2485.07986,723.31901,4464.353,27.275,554.964
43912.39583,179.06762,3472.05588,218.06762,225.85813,31.1,3947.08163,853.55637,2618.49951,179.06762,0,0,0,0,0,0,0,30.6,8.4,225.85813,31.1,0,119.06341,60.00421,662.65,2544.9735,739.45813,4464.353,27.275,554.964
43912.41667,181.75069,3554.2826,220.35069,181.28669,60.1,4016.01998,872.81155,2681.47105,181.75069,0,0,0,0,0,0,0,30.3,8.3,181.28669,60.1,0,121.38403,60.36666,673.87,2587.59329,754.55669,4459.053,29,554.964
43912.4375,180.16897,3539.06064,218.36897,203.34434,94.4,4055.17395,869.55362,2669.50702,180.16897,0,0,0,0,0,0,0,29.9,8.3,203.34434,94.4,0,120.81427,59.3547,687.13,2622.80961,745.23434,4459.053,29,554.964
43912.45833,182.19163,3621.82448,221.69163,169.2813,143.84064,4156.63805,870.71494,2751.10954,182.19163,0,0,0,0,0,0,0,31.2,8.3,169.2813,143.84064,0,121.44388,60.74775,698.07,2698.23675,760.3313,4454.813,27.475,554.964
43912.47917,182.69922,3629.48698,221.89922,143.77632,229.7052,4224.86772,867.6263,2761.86068,182.69922,0,0,0,0,0,0,0,30.9,8.3,143.77632,229.7052,0,122.2642,60.43502,720.45,2746.8414,757.57632,4454.813,27.475,554.964
43912.5,179.81999,3614.96241,219.21999,184.34838,251.51413,4270.04491,881.26177,2733.70064,179.81999,0,0,0,0,0,0,0,31.2,8.2,184.34838,251.51413,0,119.95813,59.86186,723.32,2782.07653,764.64838,4426.783,28.35,554.964
43912.52083,181.07032,3673.00708,220.97032,121.32435,273.24563,4288.54738,881.50416,2791.50292,181.07032,0,0,0,0,0,0,0,31.7,8.2,121.32435,273.24563,0,120.86133,60.20899,718.15,2796.34303,774.05435,4426.783,28.35,554.964
43912.54167,180.29805,3610.72719,219.59805,105.19504,301.15443,4236.67471,882.67621,2728.05098,180.29805,0,0,0,0,0,0,0,31.2,8.1,105.19504,301.15443,0,120.93148,59.36657,710.82,2767.56967,758.28504,4413.592,27.375,554.964
43912.5625,180.42766,3567.14648,219.92766,105.11655,303.93436,4196.12505,888.70668,2678.4398,180.42766,0,0,0,0,0,0,0,31.4,8.1,105.11655,303.93436,0,120.65722,59.77044,700.8,2729.0285,766.29655,4413.592,27.375,554.964
43912.58333,181.05784,3461.8703,220.25784,125.3336,300.32598,4107.78772,897.88468,2563.98562,181.05784,0,0,0,0,0,0,0,31.1,8.1,125.3336,300.32598,0,121.06969,59.98815,692.48,2681.18412,734.1236,4430.552,26.05,554.964
43912.60417,180.25448,3483.34129,218.35448,89.86786,302.28132,4093.84495,848.98311,2634.35818,180.25448,0,0,0,0,0,0,0,30,8.1,89.86786,302.28132,0,120.75913,59.49535,679.66,2658.85709,755.32786,4430.552,26.05,554.964
43912.625,180.98889,3503.33142,219.28889,52.67603,302.8216,4078.11794,842.83429,2660.49713,180.98889,0,0,0,0,0,0,0,30.2,8.1,52.67603,302.8216,0,121.08391,59.90498,675.76,2643.77191,758.58603,4462.115,26.125,554.964
43912.64583,181.69297,3521.71538,220.89297,39.01054,310.84195,4092.46084,856.30713,2665.40825,181.69297,0,0,0,0,0,0,0,31.1,8.1,39.01054,310.84195,0,121.22994,60.46303,673.29,2642.0803,777.09054,4462.115,26.125,554.964
43912.66667,180.41254,3514.43676,220.01254,42.09808,294.74734,4071.29472,862.36904,2652.06772,180.41254,0,0,0,0,0,0,0,31.5,8.1,42.09808,294.74734,0,120.45751,59.95503,669.4,2611.05664,790.83808,4479.664,25.575,554.964
43912.6875,181.35762,3521.33808,220.45762,17.55605,281.49723,4040.84898,866.27691,2655.06117,181.35762,0,0,0,0,0,0,0,31,8.1,17.55605,281.49723,0,121.25708,60.10054,663.92,2587.25293,789.67605,4479.664,25.575,554.964
43912.70833,180.5837,3566.26467,219.6837,4.08063,273.42474,4063.45374,859.95782,2706.30685,180.5837,0,0,0,0,0,0,0,31,8.1,4.08063,273.42474,0,120.96925,59.61445,652.43,2617.27311,793.75063,4482.961,25.225,554.964
43912.72917,181.44489,3724.93321,226.04489,0,246.41401,4197.39211,858.18269,2866.75052,186.04489,0,0,0,0,0,0,0,31.6,8.4,0,246.41401,0,121.15698,60.28791,648.26,2685.09211,864.04,4482.961,25.225,554.964
43912.75,180.41126,4159.76338,221.31126,0,241.08927,4622.16391,960.86957,3198.89381,180.81126,0,0,0,0,0,0,0,32.1,8.4,0,241.08927,0,120.13261,60.27865,739.5,2988.25391,894.41,4490.735,26.05,554.964
43912.77083,206.32385,4366.85655,292.52385,0,220.19802,4879.57842,1019.37928,3347.47727,253.82385,0,0,0,0,0,0,0,30.3,8.4,0,220.19802,0,138.89652,67.42733,813.01,3159.69842,906.87,4490.735,26.05,554.964
43912.79167,205.68005,4410.54072,311.98005,0,207.30152,4929.82229,1019.96081,3390.57991,273.78005,0,0,0,0,0,0,0,29.8,8.4,0,207.30152,0,139.04628,66.63377,829.72,3194.08229,906.02,4464,25.55,554.964
43912.8125,207.03473,4378.32472,313.53473,0,201.67989,4893.53934,1017.50768,3360.81704,274.23473,0,0,0,0,0,0,0,30.9,8.4,0,201.67989,0,139.83686,67.19787,827,3181.05934,885.48,4464,25.55,554.964
43912.83333,206.46642,4338.45795,313.46642,0,186.68643,4838.6108,1011.64031,3326.81764,274.36642,0,0,0,0,0,0,0,30.6,8.5,0,186.68643,0,139.05595,67.41047,813.79,3139.1408,885.68,4464,25.775,554.964
43912.85417,179.98085,4305.97454,287.48085,0,167.67861,4761.134,1020.29606,3285.67848,247.48085,0,0,0,0,0,0,0,31.4,8.6,0,167.67861,0,119.47505,60.5058,790.13,3091.054,879.95,4464,25.775,554.964
43912.875,180.69512,4258.004,258.79512,0,169.92573,4686.72485,1019.11534,3238.88866,218.39512,0,0,0,0,0,0,0,31.8,8.6,0,169.92573,0,121.10327,59.59185,762.67,3016.63485,907.42,4479.664,26.25,554.964
43912.89583,113.43822,4220.17194,191.13822,0,144.04429,4555.35445,1009.53748,3210.63446,151.43822,0,0,0,0,0,0,0,31.1,8.6,0,144.04429,0,70.27626,43.16196,730.89,2928.98445,895.48,4479.664,26.25,554.964
44256,297.4,4355.40401,1409.49495,0,90.7348,5855.63376,1058.70401,3296.7,1301.62995,84.7,0,0,0,0,0,0,15.515,7.65,0,90.7348,92,91.9,113.5,881.148,3485.02576,1489.46,4553.037,24.937,1900
44256.02083,298,4266.29094,1392.774,0,94.1574,5753.22234,1069.49094,3196.8,1283.144,85.2,0,0,0,0,0,0,16.78,7.65,0,94.1574,92.1,92.2,113.7,861.214,3407.88834,1484.12,4553.037,24.937,1900
44256.04167,294.7,4211.72431,1391.98693,0,97.4908,5701.20204,1076.12431,3135.6,1281.67693,84.8,0,0,0,0,0,0,17.86,7.65,0,97.4908,91.4,90.9,112.4,840.203,3415.20904,1445.79,4373.666,22.925,1900
44256.0625,299.9,4028.98519,1397.74532,0,122.0197,5548.75021,1055.68519,2973.3,1286.85532,85.3,0,0,0,0,0,0,17.94,7.65,0,122.0197,92.4,92.7,114.8,806.171,3314.92921,1427.65,4373.666,22.925,1900
44256.08333,296.9,4054.42396,1396.60343,0,115.5654,5566.59279,1066.72396,2987.7,1286.90843,85.1,0,0,0,0,0,0,16.945,7.65,0,115.5654,91.6,91.7,113.6,826.444,3293.66879,1446.48,4369.78,22.375,1900
44256.10417,297.7,4035.27439,1403.37753,0,93.6324,5532.28432,1090.77439,2944.5,1294.50253,84.7,0,0,0,0,0,0,16.525,7.65,0,93.6324,91.8,92.1,113.8,821.957,3260.14732,1450.18,4369.78,22.375,1900
44256.125,296.4,3962.40843,1398.56247,0,98.6172,5459.5881,1088.70843,2873.7,1292.88247,80.9,0,0,0,0,0,0,17.13,7.65,0,98.6172,91.7,91.6,113.1,808.382,3215.3061,1435.9,4429.021,22.075,1900
44256.14583,296.8,3855.1527,1386.12995,0,94.6164,5335.89905,1066.7527,2788.4,1281.89495,80.8,0,0,0,0,0,0,15.785,7.65,0,94.6164,91.7,91.7,113.4,779.397,3102.99205,1453.51,4429.021,22.075,1900
44256.16667,298.8,3838.08958,1385.76022,0,98.894,5322.7438,1059.68958,2778.4,1281.38022,81,0,0,0,0,0,0,15.73,7.65,0,98.894,92.4,92.4,114,778.119,3082.4148,1462.21,4425.134,21.575,1900
44256.1875,297.6,3861.68236,1371.5605,0,91.3956,5324.63846,1051.48236,2810.2,1276.9705,70.5,0,0,0,0,0,0,16.44,7.65,0,91.3956,92,92.2,113.4,780.774,3075.25446,1468.61,4425.134,21.575,1900
44256.20833,296.9,3999.34111,1380.78021,2.366,75.0322,5457.51952,1071.04111,2928.3,1285.28521,71.2,0,0,0,0,0,0,16.645,7.65,2.366,75.0322,92.2,92,112.7,816.776,3170.89752,1469.846,4415.83,21.7,1900
44256.22917,296.5,3889.22575,1382.66997,12.50552,80.9804,5365.38164,1068.32575,2820.9,1286.82997,71.2,0,0,0,0,0,0,16.99,7.65,12.50552,80.9804,91.9,91.8,112.8,816.489,3133.37712,1415.51552,4415.83,21.7,1900
44256.25,298.2,3672.88931,1381.52684,28.12712,113.012,5195.55527,1044.58931,2628.3,1286.23246,71.2,0,0,0,0,0,0,16.44438,7.65,28.12712,113.012,92.3,92.7,113.2,796.53238,3042.89577,1356.12712,4374.02,22.125,1900
44256.27083,297,3394.93056,1332.92254,114.1908,127.792,4969.8359,1036.93056,2358,1278.48432,30.8,0,0,0,0,0,0,15.98822,7.65,114.1908,127.792,91.7,91.9,113.4,774.45822,2844.74688,1350.6308,4374.02,22.125,1900
44256.29167,297.1,3472.34578,1350.21793,177.89585,121.3584,5121.81796,1024.54578,2447.8,1295.51838,31.6,0,0,0,0,0,0,15.44955,7.65,177.89585,121.3584,91.9,92,113.2,782.61055,2980.80156,1358.40585,4322.906,22.5,1900
44256.3125,299.9,3484.38186,1340.74778,211.44243,72.3511,5108.92317,1005.68186,2478.7,1285.81856,31.3,0,0,0,0,0,0,15.97922,7.65,211.44243,72.3511,92.4,92.8,114.7,775.97922,2966.18152,1366.76243,4322.906,22.5,1900
44256.33333,296.4,3704.51273,1342.28958,237.26587,54.2624,5338.33058,1023.71273,2680.8,1286.62163,31.1,0,0,0,0,0,0,16.91795,7.65,237.26587,54.2624,91.9,91.5,113,817.18095,3146.70376,1374.44587,4174.156,22.725,1900
44256.35417,297.8,3819.4753,1362.25696,250.1821,41.8111,5473.72546,1026.2753,2793.2,1287.34642,50.9,0,0,0,0,0,0,16.36054,7.65,250.1821,41.8111,91.9,92,113.9,829.47954,3248.57382,1395.6721,4174.156,22.725,1900
44256.375,296.5,3965.17792,1351.27066,255.42062,45.31545,5617.18465,936.07792,3029.1,1284.29066,51,0,0,0,0,0,0,8.33,7.65,255.42062,45.31545,91.8,91.7,113,844.641,3328.61303,1443.93062,4152.956,22.575,1900
44256.39583,298.1,3921.62967,1375.48833,259.58417,48.8255,5605.52767,931.02967,2990.6,1308.71333,51,0,0,0,0,0,0,8.125,7.65,259.58417,48.8255,92,92.2,113.9,850.013,3288.7605,1466.75417,4152.956,22.575,1900
44256.41667,297,3975.00983,1477.65986,248.65684,66.49668,5767.82321,963.80983,3011.2,1410.08486,51.4,0,0,0,0,0,0,8.525,7.65,248.65684,66.49668,91.8,91.8,113.4,856.912,3403.53437,1507.37684,4143.063,23.95,1900
44256.4375,295.6,4009.17971,1451.4505,249.83394,96.2822,5806.74635,972.57971,3036.6,1411.2955,25.7,0,0,0,0,0,0,6.805,7.65,249.83394,96.2822,91.6,91.6,112.4,869.365,3445.04741,1492.33394,4143.063,23.95,1900
44256.45833,295.3,4072.95167,1448.21052,207.74382,114.9008,5843.80681,1027.85167,3045.1,1406.60052,25.8,0,0,0,0,0,0,8.16,7.65,207.74382,114.9008,91.3,91,113,856.991,3474.40199,1512.41382,4092.538,24.925,1900
44256.47917,297.1,4046.21644,1439.92384,221.53882,130.4412,5838.1203,1011.71644,3034.5,1399.31884,24.9,0,0,0,0,0,0,8.055,7.65,221.53882,130.4412,91.5,91.3,114.3,884.817,3459.54448,1493.75882,4092.538,24.925,1900
44256.5,298,4130.18201,1379.11282,230.3526,137.7777,5877.42513,1030.48201,3099.7,1336.91282,25.9,0,0,0,0,0,0,8.65,7.65,230.3526,137.7777,91.8,91.7,114.5,879.506,3507.73653,1490.1826,4069.69,25,1900
44256.52083,298.9,4170.10696,1380.58969,170.81101,140.9001,5862.40776,1050.80696,3119.3,1338.74469,26.2,0,0,0,0,0,0,7.995,7.65,170.81101,140.9001,92.2,92.1,114.6,847.794,3517.40275,1497.21101,4069.69,25,1900
44256.54167,297.2,4016.02179,1373.77132,180.63495,170.2923,5740.72036,1076.52179,2939.5,1332.16132,26.2,0,0,0,0,0,0,7.76,7.65,180.63495,170.2923,91.6,91.4,114.2,844.651,3397.60441,1498.46495,4043.779,26.425,1900
44256.5625,298.2,3941.13307,1327.60553,250.57241,221.1081,5740.41911,1074.23307,2866.9,1285.93053,26,0,0,0,0,0,0,8.025,7.65,250.57241,221.1081,92.2,91.8,114.2,857.818,3373.6887,1508.91241,4043.779,26.425,1900
44256.58333,297.3,3932.96799,1329.32586,250.06608,249.5474,5761.90733,1077.26799,2855.7,1287.55586,26,0,0,0,0,0,0,8.12,7.65,250.06608,249.5474,91.7,91.5,114.1,864.784,3386.54725,1510.57608,4077.934,26.75,1900
44256.60417,297,3909.16334,1331.13157,234.06055,247.4039,5721.75936,1067.76334,2841.4,1290.21657,25.6,0,0,0,0,0,0,7.665,7.65,234.06055,247.4039,91.9,91.2,113.9,830.969,3363.40981,1527.38055,4077.934,26.75,1900
44256.625,296.4,3896.71998,1327.06285,201.96728,265.4772,5691.22731,1046.41998,2850.3,1285.74785,25.4,0,0,0,0,0,0,8.215,7.7,201.96728,265.4772,90.9,90.9,114.6,852.353,3340.55703,1498.31728,4143.652,26.699,1900
44256.64583,298.4,3946.44697,1329.5807,147.52736,237.1178,5660.67283,1021.14697,2925.3,1286.6907,25,0,0,0,0,0,0,10.19,7.7,147.52736,237.1178,91.8,91.9,114.7,851.998,3301.92747,1506.74736,4143.652,26.699,1900
44256.66667,297.1,3969.9391,1337.0119,175.57961,218.9337,5701.46431,1056.2391,2913.7,1287.6869,25.7,0,0,0,0,0,0,15.925,7.7,175.57961,218.9337,91.8,91.6,113.7,859.252,3322.1427,1520.06961,4121.275,26.65,1900
44256.6875,297.8,3973.52863,1338.15597,109.79511,233.2676,5654.74731,1046.22863,2927.3,1288.11597,26.1,0,0,0,0,0,0,16.24,7.7,109.79511,233.2676,92,91.8,114,824.729,3334.3432,1495.67511,4121.275,26.65,1900
44256.70833,297.4,4064.07437,1342.16285,45.85249,260.9305,5713.02021,1031.47437,3032.6,1291.31785,26.2,0,0,0,0,0,0,16.945,7.7,45.85249,260.9305,91.8,91.9,113.7,856.986,3338.82172,1517.21249,4070.867,24.8,1900
44256.72917,297.8,4269.28864,1344.57064,6.30471,260.366,5880.52999,1054.28864,3215,1293.91064,25.9,0,0,0,0,0,0,17.06,7.7,6.30471,260.366,91.8,92.3,113.7,865.81,3474.59528,1540.12471,4070.867,24.8,1900
44256.75,298.1,4356.25087,1589.87114,0,257.2984,6203.42041,1099.75087,3256.5,1539.04748,26.4,0,0,0,0,0,0,16.72366,7.7,0,257.2984,92,92,114.1,924.11666,3668.72375,1610.58,4061.327,23.95,1900
44256.77083,298.1,4498.3502,1626.81813,0,272.2335,6397.40183,1118.5502,3379.8,1512.54084,89.5,0,0,0,0,0,0,17.07729,7.7,0,272.2335,92,91.7,114.4,998.49029,3852.71154,1546.2,4061.327,23.95,1900
44256.79167,296.9,4503.17479,1680.57074,0,250.0131,6433.75863,1098.47479,3404.7,1567.23611,89,0,0,0,0,0,0,16.63463,7.7,0,250.0131,91.6,91.8,113.5,991.74863,3898.1,1543.91,4030.117,23.025,1900
44256.8125,298.8,4594.64249,1613.22404,0,241.0202,6448.88673,1140.14249,3454.5,1498.78114,89.9,0,0,0,0,0,0,16.8429,7.7,0,241.0202,92.1,92.3,114.4,1023.5349,3878.12183,1547.23,4030.117,23.025,1900
44256.83333,298.3,4638.60773,1632.7102,0,235.9642,6507.28213,1154.10773,3484.5,1518.65804,89.4,0,0,0,0,0,0,16.95216,7.7,0,235.9642,92.6,92.1,113.6,1015.48416,3891.08797,1600.71,3971.936,22.65,1900
44256.85417,234.4,4559.6832,1682.0496,0,200.7601,6442.4929,1145.3832,3414.3,1568.20811,90,0,0,0,0,0,0,16.14149,7.7,0,200.7601,93.4,92.1,48.9,955.85249,3871.21041,1615.43,3971.936,22.65,1900
44256.875,184.9,4622.81689,1675.90978,0,182.8305,6481.55717,1147.01689,3475.8,1560.29829,90.2,0,0,0,0,0,0,17.71149,7.7,0,182.8305,123.4,0,61.5,948.78749,3928.53968,1604.23,4006.209,23.05,1900
44256.89583,183.5,4617.14447,1571.71169,0,167.4698,6356.32596,1144.34447,3472.8,1457.94618,89.4,0,0,0,0,0,0,16.66551,7.7,0,167.4698,124.2,0,59.3,917.34551,3843.48045,1595.5,4006.209,23.05,1900
44256.91667,181.6,4686.56895,1333.52897,0,144.7881,6164.88602,1142.86895,3543.7,1284.39972,25,0,0,0,0,0,0,16.42925,7.7,0,144.7881,122.2,0,59.4,890.91925,3715.05677,1558.91,4077.699,23.063,1900
44256.9375,183.2,4620.20596,1243.6754,0,150.8215,6014.70286,1140.70596,3479.5,1194.07205,25.5,0,0,0,0,0,0,16.40335,7.7,0,150.8215,123.1,0,60.1,886.67335,3592.34951,1535.68,4077.699,23.063,1900
44256.95833,182.9,4467.8606,1226.26978,0,115.0392,5809.16958,1137.3606,3330.5,1176.88854,25.9,0,0,0,0,0,0,15.78124,7.7,0,115.0392,122.7,0,60.2,828.06124,3454.38834,1526.72,4208.193,22.425,1900
44256.97917,183,4325.52617,1223.08279,0,86.7113,5635.32026,1138.12617,3187.4,1173.02485,25.8,0,0,0,0,0,0,16.55794,7.7,0,86.7113,122.7,0,60.3,795.72794,3326.20232,1513.39,4208.193,22.425,1900
44257,182.4,4151.75926,1217.48591,0,92.94405,5462.18922,1130.26926,3021.49,1165.77591,26.1,0,0,0,0,0,0,17.91,7.7,0,92.94405,122.4,0,60,781.56,3185.53922,1495.09,4273.558,22.1,3015
44257.02083,183.9,4005.84124,1218.03669,0,91.7885,5315.66643,1107.63124,2898.21,1168.17169,25.9,0,0,0,0,0,0,16.265,7.7,0,91.7885,123.5,0,60.4,768.985,3069.33143,1477.35,4273.558,22.1,3015
44257.04167,182.6,3983.78438,1214.88498,0,98.718,5297.38736,1120.24438,2863.54,1165.75498,25.2,0,0,0,0,0,0,16.23,7.7,0,98.718,122.9,0,59.7,744.65,3077.94736,1474.79,4304.179,22.125,3015
44257.0625,183.4,3910.11237,1221.58325,0,126.0034,5257.69902,1109.60237,2800.51,1171.67825,25.8,0,0,0,0,0,0,16.405,7.7,0,126.0034,123.4,0,60,764.915,3028.31402,1464.47,4304.179,22.125,3015
44257.08333,182,3853.28516,1218.66171,0,141.7316,5213.67847,1113.49516,2739.79,1169.27671,25.8,0,0,0,0,0,0,15.885,7.7,0,141.7316,122.6,0,59.4,759.045,2979.45347,1475.18,4279.8,21.638,3015
44257.10417,181.7,3811.12744,1217.28565,0,144.5044,5172.91749,1113.88744,2697.24,1168.53065,25,0,0,0,0,0,0,16.055,7.7,0,144.5044,122.4,0,59.3,740.065,2957.58249,1475.27,4279.8,21.638,3015
44257.125,181.2,3799.7266,1222.02106,0,146.6647,5168.41236,1117.2766,2682.45,1172.22106,24.7,0,0,0,0,0,0,17.4,7.7,0,146.6647,122.1,0,59.1,747.29,2955.90236,1465.22,4303.944,21.575,3015
44257.14583,183.3,3821.52727,1228.36393,0,122.4974,5172.3886,1120.68727,2700.84,1177.42893,26.5,0,0,0,0,0,0,16.735,7.7,0,122.4974,123.4,0,59.9,739.605,2943.8836,1488.9,4303.944,21.575,3015
44257.16667,182.8,3830.79584,1219.62992,0,104.41984,5154.8456,1115.88584,2714.91,1169.09992,26.7,0,0,0,0,0,0,16.13,7.7,0,104.41984,123.4,0,59.4,725.44,2939.3256,1490.08,4268.964,21.475,3015
44257.1875,183.9,3844.91566,1220.98894,0.051,99.2418,5165.1974,1107.24566,2737.67,1170.78894,25.8,0,0,0,0,0,0,16.7,7.7,0.051,99.2418,125.1,0,58.8,769.12,2914.6864,1481.391,4268.964,21.475,3015
44257.20833,186.3,3988.83599,1218.01549,2.97996,88.1858,5298.01724,1107.45599,2881.38,1170.08049,25.9,0,0,0,0,0,0,14.935,7.1,2.97996,88.1858,126.9,0,59.4,784.065,3001.68228,1512.26996,4247.647,21.3,3015
44257.22917,215.7,4119.01589,1250.94379,10.8647,84.76455,5465.58893,1103.78589,3015.23,1202.33879,25.3,0,0,0,0,0,0,16.555,6.75,10.8647,84.76455,126.4,30.2,59.1,796.995,3177.47923,1491.1147,4247.647,21.3,3015
44257.25,215.8,4105.20256,1255.36942,51.82873,83.08515,5495.48586,1100.30256,3004.9,1204.11942,26.4,0,0,0,0,0,0,17.15,7.7,51.82873,83.08515,126.7,30.4,58.7,783.5,3202.76713,1509.21873,4201.362,21.175,3015
44257.27083,214,4066.77307,1252.04084,119.04001,65.1629,5503.01682,1111.14307,2955.63,1202.49584,25.5,0,0,0,0,0,0,16.345,7.7,119.04001,65.1629,126.1,29.8,58.1,781.425,3205.68181,1515.91001,4201.362,21.175,3015
44257.29167,221.4,4307.22012,1281.24024,187.69794,60.6756,5836.8339,1115.45012,3191.77,1231.13024,25.6,0,0,0,0,0,0,16.81,7.7,187.69794,60.6756,89.6,86.1,45.7,858.2,3475.60596,1503.02794,4233.279,21.55,3015
44257.3125,258.5,4275.72377,1418.79291,208.62864,61.48543,5964.63075,1087.46377,3188.26,1370.29791,23.6,0,0,0,0,0,0,17.195,7.7,208.62864,61.48543,89.4,84.9,84.2,887.535,3558.25711,1518.83864,4233.279,21.55,3015
44257.33333,298.6,4509.13433,1474.52307,241.4563,65.59424,6290.70794,1109.08433,3400.05,1426.45807,25.7,0,0,0,0,0,0,14.665,7.7,241.4563,65.59424,92.3,92.4,113.9,907.495,3821.81664,1561.3963,4096.778,22.462,3015
44257.35417,296,4535.81572,1636.99544,242.94978,72.15273,6487.91367,1129.73572,3406.08,1526.93044,87.5,0,0,0,0,0,0,14.865,7.7,242.94978,72.15273,90.9,90.8,114.3,962.855,3981.62889,1543.42978,4096.778,22.462,3015
44257.375,296.2,4567.53486,1692.09014,255.72604,76.36172,6591.71276,1133.07486,3434.46,1584.16514,86.5,0,0,0,0,0,0,14.6,6.825,255.72604,76.36172,91.3,91.5,113.4,980.38,4101.29672,1510.03604,4013.629,23.5,3015
44257.39583,296.7,4595.65881,1734.03438,261.10699,84.72963,6675.52981,1127.87881,3467.78,1625.36438,86.9,0,0,0,0,0,0,15.02,6.75,261.10699,84.72963,92,91.5,113.2,976.91,4175.68282,1522.93699,4013.629,23.5,3015
44257.41667,297,4541.24274,1804.82907,267.61625,102.86059,6716.54865,1110.83274,3430.41,1694.08907,85.5,0,0,0,3.4,0,0,15.09,6.75,267.61625,102.86059,91.5,91.5,114,1030.73,4206.6824,1479.13625,3892.556,24.525,3015
44257.4375,296.4,4591.83668,1877.14062,267.38852,118.91052,6855.27634,1097.06668,3494.77,1770.13062,85,0,0,0,0,0,0,15.31,6.7,267.38852,118.91052,91.3,91.3,113.8,1022.47,4360.93782,1471.86852,3892.556,24.525,3015
44257.45833,297.8,4562.47042,1931.42648,271.72008,140.6294,6906.24638,1108.44042,3454.03,1822.90648,87.4,0,0,0,0,0,0,14.47,6.65,271.72008,140.6294,91.8,91.9,114.1,1036.66,4415.3263,1454.26008,3894.205,25.388,3015
44257.47917,412.7,4582.70692,1898.90774,257.17639,144.796,6883.58705,1109.55692,3473.15,1792.77774,86.4,0,0,0,0,0,0,13.08,6.65,257.17639,144.796,134.4,135.7,142.6,1008,4377.05066,1498.53639,3894.205,25.388,3015
44257.5,415.4,4566.7199,1879.22091,243.36581,171.606,6860.91262,1098.6999,3468.02,1772.89591,87.6,0,0,0,0,0,0,13.375,5.35,243.36581,171.606,136.1,137.2,142.1,1036.585,4299.89181,1524.43581,3856.4,25.925,3015
44257.52083,415.2,4573.62674,1769.51277,264.23036,181.0371,6788.40697,1111.62674,3462,1664.26277,85.8,0,0,0,0,0,0,12.9,6.55,264.23036,181.0371,135.9,137,142.3,1017.58,4307.70661,1463.12036,3856.4,25.925,3015
44257.54167,298,4608.48733,1656.32209,264.48795,210.0763,6739.37367,1111.31733,3497.17,1549.29209,87.7,0,0,0,0,0,0,12.78,6.55,264.48795,210.0763,92.1,92,113.9,1011.42,4220.14572,1507.80795,3867.117,26.025,3015
44257.5625,297.6,4654.93336,1788.62976,248.72862,209.4882,6901.77994,1134.14336,3520.79,1681.46476,86.8,0,0,0,0,0,0,13.815,6.55,248.72862,209.4882,91.6,91.8,114.2,1006.055,4354.44632,1541.27862,3867.117,26.025,3015
44257.58333,298.1,4676.42064,1843.84122,250.90282,222.3477,6993.51238,1134.53064,3541.89,1734.48122,87.2,0,0,0,0,0,0,14.74,7.42,250.90282,222.3477,92.4,92,113.7,997.44,4438.96956,1557.10282,3907.867,26.425,3015
44257.60417,296.2,4659.9997,1752.89334,252.53504,270.1489,6935.57698,1129.9497,3530.05,1643.65834,86.8,0,0,0,0,0,0,14.935,7.5,252.53504,270.1489,91,91.2,114,1020.535,4364.34694,1550.69504,3907.867,26.425,3015
44257.625,297.2,4579.44736,1858.53637,243.99792,271.0592,6953.04085,1125.69736,3453.75,1748.22137,87.5,0,0,0,0,0,0,15.315,7.5,243.99792,271.0592,91.8,91.7,113.7,1028.375,4372.92793,1551.73792,3913.52,27.5,3015
44257.64583,355,4561.66652,1904.17463,222.96051,296.8563,6985.65796,1128.84652,3432.82,1793.89963,87.2,0,0,0,0,0,0,15.575,7.5,222.96051,296.8563,115.4,115.8,123.8,1024.115,4440.81245,1520.73051,3913.52,27.5,3015
44257.66667,303.6,4601.29795,1834.9589,187.69923,303.48,6927.43608,1132.48795,3468.81,1723.2939,87.5,0,0,0,0,0,0,16.665,7.5,187.69923,303.48,93.8,94,115.8,1011.345,4444.24185,1471.84923,3875.832,26.475,3015
44257.6875,296.4,4522.52275,1746.67517,101.50034,302.2235,6672.92176,1128.39275,3394.13,1634.92517,87.2,0,0,0,0,0,0,17.05,7.5,101.50034,302.2235,91.1,91.2,114.1,966.388,4237.42342,1469.11034,3875.832,26.475,3015
44257.70833,298,4511.03012,1710.52895,43.32323,284.7768,6549.6591,1142.58012,3368.45,1599.13395,87.2,0,0,0,0,0,0,16.695,7.5,43.32323,284.7768,92.1,92,113.9,939.854,4153.02187,1456.78323,3855.457,26.375,3015
44257.72917,301.8,4470.41642,1612.16449,4.08858,282.9289,6369.59839,1114.56642,3355.85,1499.08949,89.2,0,0,0,0,0,0,16.375,7.5,4.08858,282.9289,93.1,93.1,115.6,903.945,3944.26481,1521.38858,3855.457,26.375,3015
